unit_id,sentences,code,coder1,coder2,coder3,coder4,coder5,dataset,document_id,text,url,concreteness,concr_ratings,subjectivity_2-class,subjectivity_4-class
B1616_1,1-1,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1616,Durchgehenden Radweg schaffen!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/durchgehenden-radweg-schaffen,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1616_2,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1616,"Von der Lessingstraße südwärts bis Bad Godesberg gibt es längs der linksrheinischen Bahnstrecke durchgehend einen Radweg, der als Radschnellweg taugt: Nur zwischen der neuen Albert-Fischer-Straße und dem Rheinweg klafft eine Lücke.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/durchgehenden-radweg-schaffen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1617_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_B,B1617,"Entfall der STOP-Regelung für Radfahrer, die nach rechts auf die Kennedybrücke wollen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfall-der-stop-regelung-fuer-radfahrer-die-nach-rechts-auf-die,high concreteness,"[2, 2, 2, 2, 1]",0,1
B1617_2,2-2,premise,intermediate concreteness,high concreteness,high concreteness,intermediate concreteness,low concreteness,CD_B,B1617,Hier steht schon mal die Polente und kassiert.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfall-der-stop-regelung-fuer-radfahrer-die-nach-rechts-auf-die,intermediate concreteness,"[1, 2, 2, 1, 0]",1,3
B1617_3,4-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_B,B1617,"Für Autos sehr sinnvoll, da diese nichts sehen, aber Radfahrer können hier gefahrlos auf den Radweg der Brücke einfädeln",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfall-der-stop-regelung-fuer-radfahrer-die-nach-rechts-auf-die,high concreteness,"[2, 2, 2, 2, 1]",0,1
B1618_1,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1618,Parktascgen rechts vom Fahrradweg problematisch,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parktascgen-rechts-vom-fahrradweg-problematisch,intermediate concreteness,"[1, 1, 1, 1, 1]",0,0
B1618_2,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1618,"Rechts vom Radweg sind Parktaschen. Wenn die Autofahrer sich zum Einfädeln in den Verkehr VOR Umschalten der Ampel auf Grün, schon auf die Straße rausfahren, blockieren sie komplett den Radweg. Das geschieht quasi täglich. Als Fahrradfahrer muss man erstens häufig eine Vollbremsung machen, wenn man nicht umgefahren werden möchte, zweitens wird man regelmäßig beschimpft und bedroht, wenn man sich durch drücken möchte.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parktascgen-rechts-vom-fahrradweg-problematisch,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1618_3,6-6,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1618,Hier sollten die Parktaschen abgeschafft werden.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parktascgen-rechts-vom-fahrradweg-problematisch,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1619_1,1-2,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1619,ALLE Fahrradstraßen als vorfahrtberechtigt markieren und beschildern. Mindestlänge für Fahrradstraßen 1000m.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/alle-fahrradstrassen-als-vorfahrtberechtigt-markieren-und-beschildern,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1619_2,3-3,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1619,ALLE Fahrradstraßen als sind vorfahrtberechtigt markieren und beschildern.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/alle-fahrradstrassen-als-vorfahrtberechtigt-markieren-und-beschildern,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1619_3,9-9,premise,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1619,"Oh, in der Realität sind aber genau so viele Autos, Parkplätze und Hindernisse unterwegs wie zuvor, nur dass jetzt auch noch teure Schilder und Markierungen da sind.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/alle-fahrradstrassen-als-vorfahrtberechtigt-markieren-und-beschildern,high concreteness,"[1, 2, 1, 2, 2]",1,2
B1619_4,10-10,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1619,"Nein, einen wirklichen Vorteil für Radfahrer bieten diese Straßen nur, wenn man als Radfahrer nicht an jeder rechts-vor-links-Einmündung (oder sogar an Stopschildern wie in Beuel in der Siegfried-Leopold-Straße) abbremsen muss und die Straßen durchgängig breit und hindernisfrei eine gewisse Länge haben.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/alle-fahrradstrassen-als-vorfahrtberechtigt-markieren-und-beschildern,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1620_1,1-1,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1620,Poller gefährlich in Radübergangmitte,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poller-gefaehrlich-raduebergangmitte,high concreteness,"[2, 2, 1, 2, 1]",1,2
B1620_2,2-2,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1620,"Dieser Poller muß dringend versetzt werden, da er den direkten Weg auf den Münsterplatz blockiert und Radfahrer dort aber legal fahren sollen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poller-gefaehrlich-raduebergangmitte,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1620_3,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1620,"Dieser Poller muß dringend versetzt werden, da er den direkten Weg auf den Münsterplatz blockiert und Radfahrer dort aber legal fahren sollen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poller-gefaehrlich-raduebergangmitte,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1621_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1621,Benutzen des Radweges in beiden Richtungen erlauben bis zur Ampel,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzen-des-radweges-beiden-richtungen-erlauben-bis-zur-ampel,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1621_2,2-2,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1621,dann kann man ohne Umwege über die Kreuzung!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzen-des-radweges-beiden-richtungen-erlauben-bis-zur-ampel,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1621_3,3-3,premise,intermediate concreteness,low concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1621,"Abbiegeverbot macht nur für KfZ Sinn, nicht für Radfahrer",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzen-des-radweges-beiden-richtungen-erlauben-bis-zur-ampel,intermediate concreteness,"[1, 0, 1, 2, 1]",1,2
B1622_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,intermediate concreteness,low concreteness,CD_B,B1622,Radständer richtig aufstellen,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radstaender-richtig-aufstellen,intermediate concreteness,"[0, 2, 1, 1, 0]",1,3
B1622_2,2-2,premise,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1622,"Dieser an sich lobenswerte neue Radständer ist leider so an die Wand gedrückt, daß er nicht funktionsgerecht genutzt werden kann.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radstaender-richtig-aufstellen,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1622_3,3-3,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1622,"Bügelabstellanlagen müssen nämlich so aufgestellt sein, daß ich nicht das Vorderrad anketten muß, sondern den Rahmen des Fahrrads!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radstaender-richtig-aufstellen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1622_4,4-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1622,"Das ist aber nicht möglich, wenn er direkt an der Wand aufgestellt wird, obwohl er keinen behindert!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radstaender-richtig-aufstellen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1622_5,5-5,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1622,"Bitte ändern, für weniger Diebstähle!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radstaender-richtig-aufstellen,high concreteness,"[2, 2, 1, 2, 1]",1,2
B1624_1,1-1,premise,intermediate concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CD_B,B1624,Katastrophe mit Kindern,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/katastrophe-mit-kindern,low concreteness,"[1, 0, 0, 0, 0]",0,1
B1624_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1624,"Als Schulweg oder Strecke zum Kondergarten echt unübersichtlich und gefährlich für Kinder, die (noch) nicht auf der Straße fahren: die Radstrecke verlässt den Gehweg, kleine Radler müssen umständlich über den Sonnenpütz und hinten um die Buswendestelle herumfahren und auf querenden Verkehr sowie parkende Autos achten. Hingegen wird der auf der Straße geführte Radstreifen häufig von parkenden Lieferfahrzeugen oder Handwerkern genutzt, so dass Radfahrer den Schienen sehr nahe kommen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/katastrophe-mit-kindern,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1625_1,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1625,Radweg endet einfach im Nichts,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-endet-einfach-im-nichts,intermediate concreteness,"[1, 1, 1, 2, 1]",0,1
B1625_2,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1625,"Man wird noch durch einen Bordstein überrascht und ist dann auf dem Gehweg und das gefährdet Fußgänger, oder man ist selbst durch Autos gefährdet, die hier richtig Gas geben.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-endet-einfach-im-nichts,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1626_1,1-1,premise,low concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_B,B1626,Unattraktive Radabstellanlage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unattraktive-radabstellanlage,low concreteness,"[0, 0, 1, 0, 1]",1,2
B1626_2,2-3,premise,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1626,"Die Tauben haben unter den Bäumen die ganze Anlage vollgeschissen, keinem Autofahrer würde man so einen Parkplatz zumuten! Noch dazu ist die Anlage zu eng und unbrauchbar!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unattraktive-radabstellanlage,high concreteness,"[2, 2, 1, 1, 2]",1,2
B1627_1,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1627,Völlig Sinnfreie Rad/Fußgänger-Markierung auf dem Gehweg.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/voellig-sinnfreie-radfussgaenger-markierung-auf-dem-gehweg,intermediate concreteness,"[1, 1, 1, 1, 2]",0,1
B1627_2,2-2,mpos,intermediate concreteness,low concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1627,"Bitte Räume eindeutig definieren, hier ist völlig unklar wie man sich korrekt verhalten soll und für wen die Kennzeichnung wie gedacht ist!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/voellig-sinnfreie-radfussgaenger-markierung-auf-dem-gehweg,intermediate concreteness,"[1, 0, 1, 1, 2]",1,2
B1627_3,2-4,premise,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1627,"Bitte Räume eindeutig definieren, hier ist völlig unklar wie man sich korrekt verhalten soll und für wen die Kennzeichnung wie gedacht ist! Kein Zweck und Sinn erkennbar, nur Verwirrung! Und Autofahrern ist oft nicht klar, daß hier Radfahrer sind!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/voellig-sinnfreie-radfussgaenger-markierung-auf-dem-gehweg,high concreteness,"[1, 1, 2, 2, 2]",1,2
B1628_1,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_B,B1628,Regelmäßige Verkehrsverstöße und Gefährdung,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/regelmaessige-verkehrsverstoesse-und-gefaehrdung,intermediate concreteness,"[1, 1, 1, 0, 1]",0,1
B1628_2,3-3,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1628,"Zur wirklichen Verkehrsberuhigung (Ausnahme Anlieger frei!) sollte man dieses Verkehrszeichen 250: Durchfahrt verboten mit dem Zusatz versehen Radfahrer frei, dann fahren keine Autos mehr durch und der Verkehr wird beruhigt!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/regelmaessige-verkehrsverstoesse-und-gefaehrdung,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1629_1,1-1,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1629,"Parken in zweiter Reihe verhindern, damit man ungefährdet entgegen der (freigegebenen) Einbahnstraße fahren kann...",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parken-zweiter-reihe-verhindern-damit-man-ungefaehrdet-entgegen-der,intermediate concreteness,"[1, 1, 1, 1, 2]",0,1
B1629_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1629,"Die Pützstraße ist eine Einbahnstraßeinee, die für Radfahrer in der Gegenrichtung freigegeben ist. Leider ist der absolute Normalzustand tagsüber, dass Fahrzeuge in Fahrtrichtung links in zweiter Reihe parken, um zur Post zu gehen, einen Döner zu kaufen oder Brötchen zu holen. Um das Parken in zweiter Reihe verhindern, sollte die Stadt bauliche Maßnahmen ergreifen, damit man als Radfahrer nicht gezwungen ist, in den Gegenverkehr zu fahren oder Dooring von den Falschparkern zu erleiden.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parken-zweiter-reihe-verhindern-damit-man-ungefaehrdet-entgegen-der,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1629_3,4-5,mpos,high concreteness,low concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1629,"Um das Parken in zweiter Reihe verhindern, sollte die Stadt bauliche Maßnahmen ergreifen, damit man als Radfahrer nicht gezwungen ist, in den Gegenverkehr zu fahren oder Dooring von den Falschparkern zu erleiden. Trennen Sie den Radstreifen einfach baulich an den entsprechenden Stellen ab.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parken-zweiter-reihe-verhindern-damit-man-ungefaehrdet-entgegen-der,high concreteness,"[2, 0, 2, 2, 2]",1,2
B1630_1,1-1,mpos,low concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_B,B1630,Grüner Pfeil und Radweg/Fußweg trennen!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruener-pfeil-und-radwegfussweg-trennen,intermediate concreteness,"[0, 2, 2, 2, 1]",1,3
B1630_2,2-2,premise,intermediate concreteness,low concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1630,An der Ampel muß der Radfahrer grundlos mit den Autos warten und Abgase einatmen.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruener-pfeil-und-radwegfussweg-trennen,intermediate concreteness,"[1, 0, 2, 2, 2]",1,3
B1630_3,3-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1630,"Ein Grüner Pfeil kann ihn aber abbiegen lassen ohne Gefahren für irgendjemand! Dazu ist der Bürgersteig breit genug um einzeln Rad - und Fahrradbereiche zu definieren, ebenfalls auf der Gegenrichtung möglich ab Ecke Augustusring/Graurheindorfer Straße!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruener-pfeil-und-radwegfussweg-trennen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1630_4,4-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1630,"Dazu ist der Bürgersteig breit genug um einzeln Rad - und Fahrradbereiche zu definieren, ebenfalls auf der Gegenrichtung möglich ab Ecke Augustusring/Graurheindorfer Straße!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruener-pfeil-und-radwegfussweg-trennen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1631_1,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1631,Radspur endet im Nichts,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radspur-endet-im-nichts,intermediate concreteness,"[1, 1, 1, 2, 1]",0,1
